no,city,gugun,companyname,industrycode,industryname,checkdate,checkdetail,address
304,서울특별시,성북구,현대세차장,22,폐수배출업소관리,20110920,폐수배출시설 및 방지시설 정상가동 여부 등,
305,서울특별시,성북구,대진여객(주),22,폐수배출업소관리,20110920,폐수배출시설 및 방지시설 정상가동 여부 등,
306,서울특별시,성북구,매트로셀프세차장,22,폐수배출업소관리,20110920,폐수배출시설 및 방지시설 정상가동 여부 등,
307,서울특별시,성북구,성북소방서세차장,22,폐수배출업소관리,20110829,배출기설 및 방지시설 정상가동 여부,
308,서울특별시,성북구,화랑로주유소,22,폐수배출업소관리,20110627,배출시설 및 방지시설 정상가동 여부 등,
309,서울특별시,성북구,삼우자동차서비스,21,대기배출업소관리,20110627,대기배출시설 및 방지시설 적정 가동 여부 등,
310,서울특별시,성북구,동성자동차공업(주),21,대기배출업소관리,20110627,대기배출시설 및 방지시설 적정가동 여부 등,
311,서울특별시,성북구,SK네트웍스(주)북악주유소,22,폐수배출업소관리,20110527,배출시설 및 가동시설 정상여부,
312,서울특별시,성북구,SK네트웍스(주)아리랑주유소,22,폐수배출업소관리,20110527,배출시설 및 방지시설 정상가동 여부,
313,서울특별시,성북구,원천제1주유소,22,폐수배출업소관리,20110527,배출시설 및 방지시설 정상가동 여부,
314,서울특별시,성북구,운양건설(주),22,폐수배출업소관리,20110523,개선계획서 이행여부,
315,서울특별시,성북구,보문윤활유급유소,22,폐수배출업소관리,20110523,배추시설 및 방지시설 정상가동 여부,
316,서울특별시,성북구,카맥24시셀프세차장,22,폐수배출업소관리,20110512,개선계획서 이행여부,
317,서울특별시,성북구,운양건설(주),22,폐수배출업소관리,20110504,가동개시 신고에 따른 점검,
318,서울특별시,성북구,성북주유소,22,폐수배출업소관리,20110425,수질 및 수생태계보전에 관한법률 준수 여부,
319,서울특별시,성북구,카맥24시셀프세차장,22,폐수배출업소관리,20110425,수질 및 수생태계보전에관한 법률 준수,
320,서울특별시,성북구,유투바이오진단검사의학과,22,폐수배출업소관리,20110408,변경신고 여부,
321,서울특별시,성북구,월곡윤활유급유소,22,폐수배출업소관리,20110322,수질 및 수생택계보전에 관한 법류 위반 여부,
322,서울특별시,성북구,고려대학교의과대학부속병원,22,,20110223,개선계획서 완료보고서 확인,
323,서울특별시,성북구,고려대학교의과대학부속병원,22,폐수배출업소관리,20110211,폐수배출시설 및 방지시설 적정가동 여부 등,
324,서울특별시,성북구,성실산업,22,폐수배출업소관리,20110118,폐수배출시설 및 방지시설 적정 가동여부 등,
325,서울특별시,성북구,성북구청청소차고,22,폐수배출업소관리,20101222,폐수배출시설 및 방지시설 적정가동 여부 등,
326,서울특별시,성북구,대진여객(주),22,폐수배출업소관리,20101222,폐수배출시설 및 방지시설 적정 가동여부 등,
327,서울특별시,성북구,도원교통(주),22,폐수배출업소관리,20101222,폐수배출시설 및 방지시설 적정가동 여부 등,
328,서울특별시,성북구,신기공업사,21,대기배출업소관리,20101210,대기배출시설 및 방지시설 적정가동 여부 등,
329,서울특별시,성북구,신기공업사,21,대기배출업소관리,20101124,대기배출시설 적정가동 여부 등,
330,서울특별시,성북구,운양건설(주),22,폐수배출업소관리,20101118,폐수배출시설 및 방지시설 적정가동 여부 등,
331,서울특별시,성북구,삼덕세차장,22,폐수배출업소관리,20100930,폐수배출시설 및 방지시설 적정가동 여부 등,
332,서울특별시,성북구,금호카세차장,22,폐수배출업소관리,20100930,폐수배출시설 및 방지시설 적정 가동 여부 등,
333,서울특별시,성북구,현대자동차 안암점,22,폐수배출업소관리,20100930,폐수배출시설 및 방지시설 적정가동 여부 등,
334,서울특별시,성북구,상진운수(주),21,대기배출업소관리,20100901,대기배출시설 및 방지시설 적정가동 여부 등,
335,서울특별시,성북구,신기공업사,21,대기배출업소관리,20100901,대기배출시설 및 방지시설 적정가동 여부 등,
336,서울특별시,성북구,성가복지병원,22,폐수배출업소관리,20100825,폐수배출시설 및 방지시설 적정 가동 여부 등,
337,서울특별시,성북구,한국과학기술연구원,22,폐수배출업소관리,20100825,폐수배출시설 및 방지시설 적정 가동 여부 등,
338,서울특별시,성북구,의료법인 서광의료재단 성북중앙병원,22,폐수배출업소관리,20100805,폐수배출시설 및 방지시설 적정가동 여부 등,
339,서울특별시,성북구,1급서비스쎈타,22,폐수배출업소관리,20100805,폐수배출시설 및 방지시설 적정 가동 여부 등,
340,서울특별시,성북구,금호카세차장,22,폐수배출업소관리,20100805,폐수배출시설 및 방지시설 적정 가동 여부,
341,서울특별시,성북구,삼우자동차서비스,21,대기배출업소관리,20100630,대기배출시설 및 방지시설 적정가동 여부 등,
342,서울특별시,성북구,도원교통(주),21,대기배출업소관리,20100630,대기배출시설 및 방지시설 적정가동 여부 등,
343,서울특별시,성북구,대진여객(주),21,대기배출업소관리,20100630,대기배출시설 및 방지시설 적정 가동 여부 등,
344,서울특별시,성북구,(주)아띠모,22,폐수배출업소관리,20100625,폐수배출시설 및 방지시설 적정가동 여부,
345,서울특별시,성북구,청백세차장,22,폐수배출업소관리,20100625,폐수배출시설 및 방지시설 적정가동 여부,
346,서울특별시,성북구,정현카세차장,22,폐수배출업소관리,20100625,폐수배출시설 및 방지시설 적정가동 여부,
347,서울특별시,성북구,그린자동차공업사,22,폐수배출업소관리,20100618,폐수배출시설 및 방지시설 적정가동 여부,
348,서울특별시,성북구,금호카세차장,22,폐수배출업소관리,20100618,폐수배출시설 및 방지시설 적정가동 여부,
349,서울특별시,성북구,영광교통(주),22,폐수배출업소관리,20100610,폐수배출시설 및 방지시설 적정 가동 여부 등,
350,서울특별시,성북구,영도상운(주),22,폐수배출업소관리,20100610,폐수배출시설 및 방지시설 적정가동 여부 등,
351,서울특별시,성북구,을지운수(주),22,폐수배출업소관리,20100610,폐수배출시설 및 방지시설 적정가동 여부 등,
352,서울특별시,성북구,동아석유(주)직영 종암주유소,22,폐수배출업소관리,20100513,폐수배출시설 및 방지시설 적정가동 여부 등,
353,서울특별시,성북구,화랑로주유소,22,폐수배출업소관리,20100513,폐수배출시설 및 방지시설 적정 가동여부 등,
354,서울특별시,성북구,장위주유소,22,폐수배출업소관리,20100513,폐수배출시설 및 방지시설 적정가동 여부 등,
355,서울특별시,성북구,청수세차장,22,폐수배출업소관리,20100414,폐수배출시설 및 방지시설 적정가동 여부 등,
356,서울특별시,성북구,SK네트윅스(주)한천로주유소,22,폐수배출업소관리,20100414,폐수배출시설 및 방지시설 적정가동 여부 등,
357,서울특별시,성북구,주식회사 중앙에너비스종암지점,22,폐수배출업소관리,20100414,폐수배출시설 및 방지시설 적정가동 여부 등,
358,서울특별시,성북구,장석주유소,22,폐수배출업소관리,20100414,폐수배출시설 및 방지시설 적정가동 여부 등,
